"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Dec 22 01:11:18 GMT 2022","Thu Dec 22 01:11:20 GMT 2022","1633","","App search function","","Search movie duration","","Search movie duration",""
"skipped","Thu Dec 22 01:11:17 GMT 2022","Thu Dec 22 01:11:18 GMT 2022","1607","","App search function","","Search for a movie","","Search for a movie",""
"skipped","Thu Dec 22 01:11:15 GMT 2022","Thu Dec 22 01:11:17 GMT 2022","1605","","App search function","","Search for a movie","","Search for a movie",""
"skipped","Thu Dec 22 01:11:14 GMT 2022","Thu Dec 22 01:11:15 GMT 2022","1589","","App search function","","Search for a movie","","Search for a movie",""
"skipped","Thu Dec 22 01:11:13 GMT 2022","Thu Dec 22 01:11:13 GMT 2022","791","","App search function","","App version","","App version",""
