"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 26 22:26:42 GMT 2022","Mon Dec 26 22:27:28 GMT 2022","46335","","App search function","","Search for a movie","","Search for a movie",""
"passed","Mon Dec 26 22:25:58 GMT 2022","Mon Dec 26 22:26:42 GMT 2022","43514","","App search function","","Search for a movie","","Search for a movie",""
"passed","Mon Dec 26 22:28:12 GMT 2022","Mon Dec 26 22:29:02 GMT 2022","49627","","App search function","","Search movie duration","","Search movie duration",""
"passed","Mon Dec 26 22:25:18 GMT 2022","Mon Dec 26 22:25:58 GMT 2022","39755","","App search function","","App version","","App version",""
"passed","Mon Dec 26 22:27:28 GMT 2022","Mon Dec 26 22:28:12 GMT 2022","43927","","App search function","","Search for a movie","","Search for a movie",""
