"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 04 20:09:42 GMT 2023","Wed Jan 04 20:10:25 GMT 2023","43075","","App search function","","App version","","App version",""
"passed","Wed Jan 04 20:13:00 GMT 2023","Wed Jan 04 20:13:55 GMT 2023","54591","","App search function","","Search movie duration","","Search movie duration",""
"passed","Wed Jan 04 20:12:13 GMT 2023","Wed Jan 04 20:13:00 GMT 2023","47492","","App search function","","Search for a movie","","Search for a movie",""
"passed","Wed Jan 04 20:10:26 GMT 2023","Wed Jan 04 20:11:22 GMT 2023","56630","","App search function","","Search for a movie","","Search for a movie",""
"passed","Wed Jan 04 20:11:22 GMT 2023","Wed Jan 04 20:12:13 GMT 2023","50433","","App search function","","Search for a movie","","Search for a movie",""
