"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Dec 26 22:50:24 GMT 2022","Mon Dec 26 22:51:31 GMT 2022","67598","","App search function","","Search for a movie","","Search for a movie",""
"passed","Mon Dec 26 22:52:59 GMT 2022","Mon Dec 26 22:53:54 GMT 2022","54418","","App search function","","Search movie duration","","Search movie duration",""
"passed","Mon Dec 26 22:51:31 GMT 2022","Mon Dec 26 22:52:16 GMT 2022","45024","","App search function","","Search for a movie","","Search for a movie",""
"passed","Mon Dec 26 22:49:43 GMT 2022","Mon Dec 26 22:50:24 GMT 2022","40639","","App search function","","App version","","App version",""
"passed","Mon Dec 26 22:52:16 GMT 2022","Mon Dec 26 22:52:59 GMT 2022","42871","","App search function","","Search for a movie","","Search for a movie",""
