"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Dec 22 01:12:00 GMT 2022","Thu Dec 22 01:12:02 GMT 2022","1668","","App search function","","Search for a movie","","Search for a movie",""
"skipped","Thu Dec 22 01:12:02 GMT 2022","Thu Dec 22 01:12:03 GMT 2022","1579","","App search function","","Search for a movie","","Search for a movie",""
"skipped","Thu Dec 22 01:12:03 GMT 2022","Thu Dec 22 01:12:05 GMT 2022","1583","","App search function","","Search movie duration","","Search movie duration",""
"skipped","Thu Dec 22 01:11:57 GMT 2022","Thu Dec 22 01:11:58 GMT 2022","810","","App search function","","App version","","App version",""
"skipped","Thu Dec 22 01:11:58 GMT 2022","Thu Dec 22 01:12:00 GMT 2022","1572","","App search function","","Search for a movie","","Search for a movie",""
