"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 06 15:14:06 GMT 2023","Fri Jan 06 15:15:02 GMT 2023","56602","","App search function","","Search movie duration","","Search movie duration",""
"passed","Fri Jan 06 15:10:00 GMT 2023","Fri Jan 06 15:10:47 GMT 2023","46946","","App search function","","App version","","App version",""
"passed","Fri Jan 06 15:10:48 GMT 2023","Fri Jan 06 15:12:28 GMT 2023","100225","","App search function","","Search for a movie","","Search for a movie",""
"passed","Fri Jan 06 15:12:28 GMT 2023","Fri Jan 06 15:13:19 GMT 2023","50973","","App search function","","Search for a movie","","Search for a movie",""
"passed","Fri Jan 06 15:13:19 GMT 2023","Fri Jan 06 15:14:06 GMT 2023","46947","","App search function","","Search for a movie","","Search for a movie",""
