"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 30 20:08:12 GMT 2022","Fri Dec 30 20:08:56 GMT 2022","43748","","App search function","","Search for a movie","","Search for a movie",""
"passed","Fri Dec 30 20:08:56 GMT 2022","Fri Dec 30 20:09:59 GMT 2022","63479","","App search function","","Search for a movie","","Search for a movie",""
"passed","Fri Dec 30 20:07:21 GMT 2022","Fri Dec 30 20:08:12 GMT 2022","51201","","App search function","","App version","","App version",""
"passed","Fri Dec 30 20:10:42 GMT 2022","Fri Dec 30 20:11:29 GMT 2022","46437","","App search function","","Search movie duration","","Search movie duration",""
"passed","Fri Dec 30 20:09:59 GMT 2022","Fri Dec 30 20:10:42 GMT 2022","43018","","App search function","","Search for a movie","","Search for a movie",""
